Dimension,Epochs,Length_of_Walk,Num_Walks,Context_Size,Return_Hyperparam,Accuracy,Balanced_Accuracy,F1_Score,Matthews_Corrcoef,Roc_Auc,Precision,Recall
64,1,80,10,20,1,0.926954732510288,0.7018407649594246,0.5216554379210779,0.4996743330429927,0.7018407649594246,0.6758104738154613,0.42476489028213166
64,1,80,10,20,2,0.9303350970017636,0.6994901761810393,0.5278884462151395,0.515522447052376,0.6994901761810393,0.7240437158469946,0.4153605015673981
64,1,80,20,10,0.5,0.9334215167548501,0.7138400287957929,0.5554465161923454,0.5422501122713952,0.7138400287957928,0.7427821522309711,0.44357366771159873
64,1,80,20,10,1,0.9335684891240447,0.7125159002193239,0.5542406311637081,0.542252630868651,0.7125159002193239,0.7473404255319149,0.44043887147335425
64,1,80,20,10,2,0.9320987654320988,0.7194337030759235,0.5583173996175907,0.5388416015634153,0.7194337030759235,0.7156862745098039,0.45768025078369906
64,1,80,20,20,0.5,0.9297472075249853,0.7097049549709856,0.5394990366088632,0.5197507565430002,0.7097049549709856,0.7,0.438871473354232
64,1,80,20,20,1,0.9318048206937096,0.7192715233808213,0.5572519083969465,0.5372124695209377,0.7192715233808213,0.7121951219512195,0.45768025078369906
64,1,80,20,20,2,0.9279835390946503,0.7010031754682621,0.5233463035019456,0.5041366050191366,0.7010031754682621,0.6897435897435897,0.4216300940438871
64,1,120,10,10,0.5,0.9335684891240447,0.7195419923394243,0.562862669245648,0.5467022381039099,0.7195419923394243,0.7348484848484849,0.4561128526645768
64,1,120,10,10,1,0.9329805996472663,0.7128941500411295,0.5529411764705883,0.5391864766320603,0.7128941500411295,0.7382198952879581,0.44200626959247646
64,1,120,10,10,2,0.9287184009406232,0.7014086247060175,0.5259042033235581,0.5082250959934308,0.7014086247060176,0.6987012987012987,0.4216300940438871
64,1,120,10,20,0.5,0.9298941798941799,0.7055703895464764,0.5346341463414634,0.5174652041693514,0.7055703895464764,0.7080103359173127,0.42946708463949845
