Dimension,Epochs,Length_of_Walk,Num_Walks,Context_Size,Return_Hyperparam,Accuracy,Balanced_Accuracy,F1_Score,Matthews_Corrcoef,Roc_Auc,Precision,Recall
32,1,120,10,10,1,0.9072608007238181,0.7292518916606507,0.5816326530612245,0.544659048193016,0.7292518916606507,0.7215189873417721,0.48717948717948717
32,1,120,10,10,2,0.9036417100203574,0.7177497482242008,0.5608247422680412,0.5233580949615114,0.7177497482242008,0.7064935064935065,0.46495726495726497
32,1,120,10,20,0.5,0.9083917665686496,0.7306279689491368,0.5854657113613101,0.5498162040321357,0.7306279689491368,0.7295918367346939,0.4888888888888889
32,1,120,10,20,1,0.9086179597376159,0.7213416753562739,0.5747368421052632,0.5450232327815047,0.7213416753562739,0.7479452054794521,0.4666666666666667
32,1,120,10,20,2,0.9000226193168966,0.71566424248906,0.5517241379310346,0.508909032801626,0.7156642424890601,0.6783042394014963,0.46495726495726497
32,1,120,20,10,0.5,0.9020583578375932,0.7182860529575859,0.5586136595310907,0.518015411527856,0.7182860529575859,0.6919191919191919,0.4683760683760684
32,1,120,20,10,1,0.9117846641031441,0.7340318440683404,0.5962732919254659,0.5651568713394133,0.7340318440683404,0.7559055118110236,0.49230769230769234
32,1,120,20,10,2,0.9047726758651888,0.7314398901990142,0.5794205794205795,0.537201871548477,0.7314398901990142,0.6971153846153846,0.49572649572649574
32,1,120,20,20,0.5,0.9072608007238181,0.732149318645669,0.5850202429149798,0.5465842988726287,0.732149318645669,0.71712158808933,0.49401709401709404
32,1,120,20,20,1,0.9108798914272789,0.7508950295446646,0.612966601178782,0.5720286258432266,0.7508950295446646,0.7205542725173211,0.5333333333333333
32,1,120,20,20,2,0.9072608007238181,0.7263544646756326,0.5781893004115226,0.5427662859951323,0.7263544646756326,0.7260981912144703,0.48034188034188036
32,3,80,10,10,0.5,0.9077131870617507,0.7295125798775434,0.5828220858895705,0.5465283771954398,0.7295125798775435,0.7251908396946565,0.48717948717948717
32,3,80,10,10,1,0.9043202895272563,0.715967710310776,0.5598335067637877,0.5246659335161421,0.7159677103107759,0.7154255319148937,0.4598290598290598
32,3,80,10,10,2,0.9022845510065596,0.7155189700810138,0.5555555555555556,0.516784288394735,0.715518970081014,0.6976744186046512,0.46153846153846156
32,3,80,10,20,0.5,0.9027369373444922,0.7194014420291792,0.5612244897959183,0.5212562466645896,0.7194014420291793,0.6962025316455697,0.4700854700854701
32,3,80,10,20,1,0.9045464826962226,0.7269634056130406,0.5737373737373738,0.5331859585584039,0.7269634056130406,0.7012345679012346,0.48547008547008547
32,3,80,10,20,2,0.9088441529065823,0.7366835111360659,0.5933400605449042,0.5554045581656324,0.7366835111360659,0.7241379310344828,0.5025641025641026
32,3,80,20,10,0.5,0.9070346075548519,0.7305702610447136,0.5827411167512689,0.5446951232815309,0.7305702610447137,0.7175,0.4905982905982906
32,3,80,20,10,1,0.9077131870617507,0.7382048608325981,0.592814371257485,0.5523098461522099,0.7382048608325981,0.7122302158273381,0.5076923076923077
32,3,80,20,10,2,0.9007011988237955,0.710984777590617,0.5469556243550051,0.5076955577749696,0.710984777590617,0.6901041666666666,0.452991452991453
32,3,80,20,20,0.5,0.9059036417100204,0.7248480432787002,0.5737704918032788,0.5366553196366458,0.7248480432787002,0.7161125319693095,0.47863247863247865
32,3,80,20,20,1,0.9072608007238181,0.7393928861082146,0.5932539682539683,0.5515271419729559,0.7393928861082146,0.706855791962175,0.5111111111111111
32,3,80,20,20,2,0.9081655733996833,0.7377411923032361,0.593186372745491,0.5536212889352988,0.7377411923032361,0.7167070217917676,0.505982905982906
32,3,120,10,10,0.5,0.9065822212169192,0.72379036211153,0.5737874097007224,0.5385098110600774,0.72379036211153,0.7239583333333334,0.4752136752136752
32,3,120,10,10,1,0.9043202895272563,0.7261087047583398,0.5722952477249746,0.5317688721819543,0.7261087047583399,0.7004950495049505,0.48376068376068376
32,3,120,10,10,2,0.9025107441755259,0.7127518872044419,0.5524402907580478,0.5156118364673709,0.7127518872044419,0.7037037037037037,0.4547008547008547
32,3,120,10,20,0.5,0.9138204026238408,0.7576600001782483,0.6261040235525025,0.586848836832587,0.7576600001782482,0.7350230414746544,0.5452991452991452
32,3,120,10,20,1,0.9063560280479529,0.7301792287193747,0.5809716599190283,0.5419458177977686,0.7301792287193747,0.7121588089330024,0.4905982905982906
32,3,120,10,20,2,0.9097489255824475,0.7350318173310875,0.5932721712538226,0.5577548447429201,0.7350318173310874,0.7348484848484849,0.49743589743589745
32,3,120,20,10,0.5,0.9072608007238181,0.7386685293619599,0.592445328031809,0.5510250484693628,0.7386685293619599,0.7078384798099763,0.5094017094017094
32,3,120,20,10,1,0.9038679031893236,0.7236749463026836,0.5685279187817258,0.5284057531933969,0.7236749463026836,0.7,0.47863247863247865
32,3,120,20,10,2,0.9020583578375932,0.7182860529575859,0.5586136595310907,0.518015411527856,0.7182860529575859,0.6919191919191919,0.4683760683760684
32,3,120,20,20,0.5,0.9081655733996833,0.7391899057957452,0.5948103792415169,0.5545938047168975,0.7391899057957452,0.7146282973621103,0.5094017094017094
32,3,120,20,20,1,0.9052250622031215,0.7259057244458704,0.5737538148524924,0.5348819120179303,0.7259057244458704,0.7085427135678392,0.48205128205128206
32,3,120,20,20,2,0.9065822212169192,0.7303095728278209,0.5815602836879432,0.5428591822232725,0.730309572827821,0.7139303482587065,0.4905982905982906
64,1,80,10,10,0.5,0.9045464826962226,0.7255146921205315,0.5720081135902638,0.5321534183184676,0.7255146921205315,0.7032418952618454,0.48205128205128206
